,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist,duration,popularity,rd_year,release_date,track_name
464,0.098,0.492,231760,0.593,5p0ietGkLNEqx1Z7ijkw5g,0.0,0,0.257,-5.975,1,0.0255,144.134,4,0.329,Westlife,231270,67,2000,2000-01-01,My Love
465,0.0293,0.769,255867,0.819,1NwDWbpg9dPH12xBd2ibrv,0.0037,10,0.0744,-3.941,0,0.0431,109.998,4,0.82,Spice Girls,255866,54,2000,2000-01-01,Holler
466,0.376,0.775,200653,0.771,7mybpRuyAt1DqAmYoRp9D4,0.0,2,0.259,-7.128,0,0.0351,129.993,4,0.635,Steps,200653,32,1999,1999-01-01,Stomp
467,0.0154,0.536,248400,0.928,0gzqZ9d1jIKo9psEIthwXe,0.00134,11,0.2,-6.492,0,0.0589,136.258,4,0.389,U2,248400,72,2000,2000-01-01,Beautiful Day
468,0.0183,0.673,289427,0.7,3SD11QnefCc3RNfKzxKMmJ,0.00174,9,0.0756,-7.484,1,0.0287,120.01,4,0.503,All Saints,289426,56,2000,2000-08-16,Black Coffee
469,0.503,0.496,200480,0.503,5u1kFWItrvidV7dEDa3j1T,0.0,1,0.105,-6.433,1,0.0339,117.534,4,0.329,Mariah Carey,200480,40,2015,2015-01-01,Against All Odds (Take a Look at Me Now) (feat. Westlife)
470,0.00499,0.734,274373,0.908,6ynDLZeJjR2XitUKhS7KKW,0.000428,6,0.0372,-5.144,1,0.0654,126.028,4,0.839,Modjo,274373,17,2013,2013-01-01,Lady (Hear Me Tonight)
471,0.00394,0.729,218840,0.745,2zc5zetKXDQR0ITvwuUN3Q,0.0004,6,0.0816,-7.695,1,0.0507,125.998,4,0.782,Modjo,218840,0,2006,2006-01-01,Lady (Hear Me Tonight) - Radio Edit
472,0.0859,0.562,212880,0.931,6IVJFZI4fejlJ9XTa3CG5G,1.95e-06,9,0.269,-4.809,1,0.0469,165.081,4,0.537,A1,212880,49,2000,2000-10-30,Take On Me
473,0.00132,0.734,224240,0.833,2fzykVsO2Di5jnofUNX3YE,0.0824,7,0.2,-8.166,1,0.0644,119.847,4,0.862,Madonna,225973,58,2000,2000-09-19,Music
474,0.000922,0.623,239667,0.891,769dsXhj9ZojWQdpek2wpH,1.41e-06,9,0.977,-4.979,0,0.0335,123.026,4,0.55,Sophie Ellis-Bextor,239666,44,2002,2002-01-01,Groovejet (If This Ain't Love) - Live Mix
475,0.00786,0.638,252493,0.955,5x5zRAJy1a8lSKWCCKSCIH,0.000128,6,0.16,-2.247,1,0.0274,137.987,4,0.6,Melanie C,252493,44,1999,1999-01-01,I Turn To You - Hex Hector Radio Mix
476,0.0267,0.708,258560,0.772,4pbyDPjFgfPqFTcIMC8xpK,0.0,7,0.467,-4.264,1,0.0322,103.035,4,0.861,Robbie Williams,258560,70,2000,2000-01-01,Rock DJ
477,0.216,0.622,235213,0.823,4DDzkbIwmJVAAo1yJmr5V1,0.0,4,0.0966,-7.545,0,0.0512,166.019,4,0.862,Craig David,235213,17,2001,2001-07-17,7 Days
478,0.0179,0.552,188592,0.857,4SLF9XoKaFRHyJmBJm7RMi,0.0,4,0.211,-6.108,0,0.201,179.909,4,0.414,Five,189266,45,2001,2001-11-05,We Will Rock You - Radio Edit
479,0.0983,0.656,234760,0.847,1Cm7y5pGIT2zdpdRCuKVIc,0.000239,0,0.493,-6.947,1,0.0315,118.971,4,0.835,Ronan Keating,234760,6,2004,2004-01-01,Life Is A Rollercoaster
480,0.0541,0.607,207507,0.82,5OQGeJ1ceykovrykZsGhqL,6.8e-05,11,0.269,-7.754,1,0.0597,126.988,4,0.768,The Corrs,207506,68,2000,2000-01-01,Breathless
481,0.0331,0.947,284800,0.655,1MYlx4dBtiyjn7K8YSyfzT,0.0,5,0.0433,-4.243,0,0.0609,104.485,4,0.787,Eminem,284800,29,2005,2005-12-06,The Real Slim Shady
482,0.308,0.763,207600,0.665,0JcgDliDqDac8iOFFRm7tZ,5.86e-05,6,0.0803,-7.623,0,0.0559,120.055,4,0.636,Kylie Minogue,207600,45,2000,2000-07-10,Spinning Around
483,0.0184,0.59,297507,0.953,03HhtccRmLReCaa9lp4qHD,0.57,6,0.28,-7.876,1,0.0345,124.974,4,0.537,Black Legend,297506,3,2000,2000-02-01,You see the trouble with me - We'll Be In Trouble Radio Edit
484,0.00742,0.53,162067,0.855,2WB6dwMrvE7Qdq2cALFc4p,0.00476,5,0.216,-9.289,0,0.0372,136.529,4,0.727,Sonique,162066,31,2006,2006-01-01,It Feels So Good - Radio Edit
485,0.578,0.713,197813,0.761,2B7EoyBNWV4kHARYhYNIxC,3.82e-05,5,0.0641,-4.934,0,0.0335,105.999,4,0.899,Billie Piper,197813,34,2005,2005-01-01,Day and Night
486,0.0556,0.808,228140,0.982,5SgRNh54TtcgEDF4UdqVsh,0.00581,3,0.352,-6.602,0,0.0313,124.992,4,0.957,Madison Avenue,228140,43,2015,2015-11-27,Don't Call Me Baby
487,0.3,0.751,211160,0.834,6naxalmIoLFWR0siv8dnQQ,1.77e-05,1,0.355,-5.444,0,0.0437,95.053,4,0.894,Britney Spears,211160,78,2000,2000-05-15,Oops!...I Did It Again
488,0.035,0.852,292227,0.938,4UYrVcOhdVQ2L0ZwYliXNH,0.114,7,0.471,-6.598,1,0.0989,133.166,4,0.758,Oxide & Neutrino,292226,47,2000,2000-12-01,Bound 4 Da Reload - Casualty
489,0.111,0.803,202440,0.77,3AOdaEVNaVEUTBF3jIn14f,0.00705,4,0.105,-8.954,0,0.0346,135.099,4,0.926,Fragma,202440,0,2014,2014-01-01,Toca's Miracle - Radio Edit
490,0.418,0.686,231493,0.742,2YK9Ewy8tytkmKRrOZPjs8,0.00728,8,0.0871,-6.981,1,0.0389,132.495,4,0.858,Craig David,231493,5,2001,2001-07-17,Fill Me In
491,0.0467,0.532,235067,0.525,5h9etcHD1K0OTljIAIw0Kh,0.0,4,0.053,-6.812,1,0.0295,75.993,4,0.536,Westlife,235066,64,1999,1999-01-01,Fool Again
492,0.00356,0.739,254973,0.709,77tfHVcjhVnMI9oyL63tWW,0.0,7,0.0848,-3.077,0,0.068,81.001,4,0.558,Melanie C,254973,35,1999,1999-01-01,Never Be The Same Again - Single Mix
493,0.227,0.615,225107,0.943,6tciQYmD0nQCdDE4IQCrdy,0.0,0,0.432,-4.233,1,0.0656,116.851,4,0.849,Geri Halliwell,225106,33,1999,1999-06-07,Bag It Up
494,0.00542,0.671,210453,0.788,0s4OFXSWFjkLeUh8OOeXx1,0.666,10,0.108,-7.637,0,0.0394,132.003,4,0.494,Chicane,210453,32,2009,2009-07-26,Don't Give Up
495,0.316,0.634,271853,0.674,3afv9TL8ixr4T9VbiKnrwe,0.0,5,0.139,-9.75,0,0.037,124.001,4,0.523,Madonna,273533,59,2000,2000-09-19,American Pie
496,0.0498,0.631,268747,0.664,1mPmh1JgBGMPReq6XuhK3x,0.00042,6,0.0696,-9.197,1,0.0242,100.618,4,0.407,All Saints,268746,42,2009,2009-02-20,Pure Shores
497,0.0116,0.409,280693,0.86,5Dkk5FxeipGN7HmY5i4Uq5,9.76e-05,2,0.216,-5.635,1,0.0338,84.203,4,0.63,Oasis,280693,47,2000,2000-02-28,Go Let It Out
498,0.342,0.554,218814,0.484,4DAxxBU8fQ4uDE2Zc3yz6c,1.67e-05,8,0.0909,-9.456,1,0.0253,144.737,4,0.606,Gabrielle,218813,39,2013,2013-01-01,Rise
499,0.118,0.636,243507,0.936,0B1wjAs2UKxKw80zTfjJXU,0.00044,7,0.0645,-4.01,1,0.047,84.135,4,0.686,Britney Spears,243506,39,2004,2004-11-08,Born to Make You Happy
500,4.73e-06,0.439,202107,0.965,0Wij6cWb0i3R6TXrX01nEy,0.726,6,0.37,-4.243,0,0.135,144.636,4,0.344,Manic Street Preachers,202106,23,2002,2002-10-28,The Masses Against the Classes
501,0.202,0.532,247333,0.726,0kM9fnkCmFSEVlMIeSYsxJ,0.0,7,0.0894,-6.709,1,0.0245,105.055,4,0.409,Westlife,247333,2,1999,1999-12-11,I Have a Dream
502,0.44,0.243,281080,0.596,6SHuJfgeN2LXugmRJrXNcC,0.0,2,0.101,-6.711,1,0.0398,185.328,4,0.0451,Cliff Richard,281080,15,2015,2015-09-18,The Millennium Prayer
503,0.08,0.872,206173,0.787,7vPM3drObCRLobjsTfEZ3f,0.374,6,0.0959,-7.59,1,0.059,127.243,4,0.85,Wamdue Project,206173,6,2006,2006-01-01,King Of My Castle - Radio Edit
504,0.663,0.243,258027,0.609,4lO57zZGFcj7vSY4QhfVDq,1.13e-05,10,0.221,-8.451,1,0.0323,166.668,4,0.333,Robbie Williams,258026,66,1998,1998-01-01,She's The One
505,0.549,0.61,231267,0.84,1hM7qXR6BEQPbitmLXIwKR,0.000265,4,0.0867,-5.003,1,0.0262,107.026,4,0.61,Geri Halliwell,231266,36,1999,1999-06-07,Lift Me Up
506,0.0345,0.742,197400,0.855,0mrU1w2UMIZnR2I6oguwGz,0.0,7,0.0689,-7.794,1,0.0332,135.014,4,0.962,Five,197400,65,1999,1999-11-08,Keep On Movin'
507,0.323,0.443,215307,0.493,30ngg6jCMqOBcvj5fLgfBe,0.0,8,0.21,-7.956,1,0.0318,72.742,4,0.283,Westlife,215306,64,1999,1999-01-01,Flying Without Wings
508,0.185,0.633,217133,0.792,6onLnWywmbSnXDFPVY1mM6,0.000185,1,0.152,-6.968,1,0.149,175.795,4,0.918,Christina Aguilera,217133,14,1999,1999-07-15,Genie in a Bottle
509,0.259,0.822,283748,0.969,5FgtdSf7I5lClThz2ptWvl,0.000162,7,0.39,-11.471,0,0.0582,128.007,4,0.765,Eiffel 65,283747,19,1999,1999-01-01,Blue (Da Ba Dee)
510,0.107,0.607,219600,0.802,5lA6mFOvaiienokVbTZEQx,0.0,5,0.305,-6.849,0,0.403,174.201,4,0.901,Lou Bega,219600,23,2002,2002-05-31,Mambo No. 5 (A Little Bit of...)
511,0.491,0.631,193467,0.913,3C3OkboEwcKBAo1GcNhK3x,0.0,0,0.379,-6.076,0,0.133,102.011,4,0.684,Geri Halliwell,193466,18,1999,1999-01-01,Mi chico latino
512,0.00574,0.571,221533,0.697,5giCRvTkp5GV5UIAORAOof,0.0,0,0.0775,-4.255,1,0.0294,181.987,4,0.636,Westlife,221533,68,1999,1999-01-01,If I Let You Go - Radio Edit
513,0.122,0.408,257173,0.56,5V7uXpEdnRmFsxOiQHD78i,0.0,7,0.0893,-8.114,1,0.0254,173.888,4,0.378,Ronan Keating,257173,12,2004,2004-01-01,When You Say Nothing At All
514,0.00411,0.425,243160,0.954,0Ph6L4l8dYUuXFmb71Ajnd,0.0,1,0.0555,-3.756,0,0.0476,178.043,4,0.933,Ricky Martin,243160,72,1999,1999-01-01,Livin' la Vida Loca
515,0.0276,0.672,193880,0.941,1CgbwsrNDlFrRuk2ebQ7zr,0.926,9,0.149,-6.427,0,0.0494,130.218,4,0.754,ATB,193880,61,1999,1999-04-26,9PM [Till I Come]
516,0.0108,0.8,201840,0.894,65OXGbKBQ8gUyJvUd0jNpf,0.437,6,0.0285,-7.346,0,0.04,138.48,4,0.967,Vengaboys,201840,75,2000,2000-01-01,"Boom, Boom, Boom, Boom!!"
517,0.319,0.675,213600,0.895,1fn6EFBBNiDVhL3DxDDJTD,0.0,4,0.369,-4.904,1,0.0484,108.093,4,0.824,S Club 7,213600,18,1999,1999-01-01,Bring It All Back
518,0.466,0.574,208440,0.56,6Dj7sF21jFINeYsIRv4T5U,0.0,5,0.18,-5.846,1,0.0281,131.936,4,0.281,Boyzone,208440,40,2008,2008-01-01,You Needed Me
519,0.216,0.689,213600,0.702,6e40mgJiCid5HRAGrbpGA6,0.0,6,0.159,-5.642,0,0.0261,99.031,4,0.484,Backstreet Boys,213600,80,2001,2001-10-23,I Want It That Way
520,0.333,0.57,247627,0.586,4suhxpsuFo9CdUVyOYB6Kl,0.0,9,0.12,-5.986,1,0.0297,130.097,4,0.327,Westlife,247626,53,2011,2011-11-18,Swear It Again - Radio Edit
521,0.733,0.498,232733,0.435,0I72O8mHa0a1FtuIZ4EL45,5.27e-06,1,0.135,-8.032,1,0.0301,142.029,4,0.117,Martine McCutcheon,232733,35,1999,1999-01-01,Perfect Moment
522,0.000243,0.924,325173,0.42,3JPcICirkAw4TLp9UzEcfl,0.214,0,0.403,-11.67,1,0.578,128.977,4,0.455,Mr. Oizo,325173,46,1999,1999-03-15,Flat Beat
523,0.214,0.503,213333,0.754,27zLOXqm4XY2Wezf2sAD0m,0.0,7,0.842,-6.502,1,0.0368,89.937,4,0.313,B*Witched,213333,39,1998,1998-10-05,Blame It On the Weatherman
524,0.126,0.739,216733,0.843,1T4ESEbRfULesxX4zLUrCv,1.39e-06,6,0.355,-4.552,0,0.0338,128.021,4,0.828,Boyzone,216733,30,2008,2008-01-01,When The Going Gets Tough
525,0.202,0.759,211067,0.699,3MjUtNVVq3C8Fn0MP3zhXa,0.000131,0,0.443,-5.745,0,0.0307,92.96,4,0.907,Britney Spears,211066,78,1999,1999-01-01,...Baby One More Time
526,0.018,0.586,221333,0.872,1OxcIUqVmVYxT6427tbhDW,0.0,7,0.622,-5.066,1,0.0483,159.925,4,0.729,Lenny Kravitz,221332,71,1998,1998-05-12,Fly Away
527,0.0241,0.544,291200,0.879,6nZOutMBlGD8rGMb8POIYr,0.00368,9,0.0778,-3.987,1,0.0674,159.663,4,0.78,Blondie,291200,0,1999,1999-02-23,Maria
528,0.0192,0.684,200787,0.85,7mpcmYoOCeI5gh5azJSnWY,0.000137,5,0.589,-3.311,1,0.109,129.963,4,0.925,Armand Van Helden,200786,4,2012,2012-11-16,You Don't Know Me (feat. Duane Harden) - Radio Edit
529,0.0962,0.72,188107,0.898,15HadeuRG9THazDGzLH8ZU,0.0,11,0.0675,-3.701,0,0.0997,143.431,4,0.964,The Offspring,188106,13,1998,1998-11-17,Pretty Fly (For a White Guy)
530,0.0417,0.707,228240,0.741,67XL7CV4ndupUswalBCYUo,0.0,7,0.228,-7.612,1,0.0277,96.184,4,0.541,911,228240,27,1998,1998-01-01,A Little Bit More
531,0.0405,0.621,227973,0.885,4Kn7oak4QO16Bz3bB8dXqD,0.363,1,0.282,-6.715,1,0.0467,109.719,4,0.558,Fatboy Slim,227973,0,2015,2015-08-14,Praise You
532,0.0225,0.677,270027,0.917,2kn336kDHlKBFQloUDGVi5,0.00362,2,0.278,-5.712,1,0.0346,125.054,4,0.881,Steps,270026,37,2011,2011-10-10,Tragedy
533,0.0992,0.555,263160,0.608,2gRGPTcYmVmzZ9JjA7kLkj,0.0,4,0.085,-7.341,1,0.0263,135.976,4,0.365,Spice Girls,263160,28,1998,1998-01-01,Goodbye
534,0.0896,0.354,184667,0.68,53iQXf3Wq2UmaLPI2DQf8M,7.81e-06,8,0.321,-4.937,1,0.0313,151.899,4,0.175,B*Witched,184666,33,1998,1998-10-05,To You I Belong
535,0.0082,0.652,239027,0.917,2goLsvvODILDzeeiT4dAoR,0.0,6,0.0509,-6.72,1,0.0548,132.975,4,0.459,Cher,239026,77,1998,1998-01-01,Believe
536,0.246,0.542,232933,0.893,643RBTmy9TbPShSn29TyfW,0.0,0,0.0416,-4.91,1,0.299,199.665,4,0.752,Billie Piper,232933,23,2005,2005-01-01,Girlfriend
537,0.0986,0.667,203640,0.726,4JaUZ4rZaEtisZUiVx1qFJ,0.0,2,0.237,-5.087,1,0.0277,106.969,4,0.767,B*Witched,203640,35,1998,1998-10-05,Rollercoaster
538,0.0189,0.822,206293,0.803,7eU7mrPH3wG8pgAyFlQS3g,1.64e-05,2,0.0867,-4.048,1,0.227,92.002,4,0.426,Mel B,206293,38,2000,2000-01-01,I Want You Back - Radio Edit
539,0.07,0.545,248133,0.918,2A30Wm5y1lEwmWIe4updOZ,0.0,6,0.157,-4.405,1,0.0461,91.26,4,0.811,Robbie Williams,248133,29,1998,1998-01-01,Millennium
540,0.599,0.604,215640,0.536,5SA1cf0jApqoEabNqfwjdf,0.00149,5,0.158,-10.321,0,0.0711,187.522,4,0.697,All Saints,215640,30,2001,2001-10-05,Bootie Call - Single Version
541,0.000188,0.222,290960,0.81,2VmyLy2HQlkevZYboXHM5O,0.0181,0,0.084,-6.189,1,0.0399,96.302,4,0.266,Manic Street Preachers,290960,62,1998,1998-09-14,If You Tolerate This Your Children Will Be Next
542,0.187,0.704,274267,0.417,5x0rQU3Bd0ZlH2OiIvZQFz,2.13e-06,7,0.137,-9.41,1,0.0243,92.726,4,0.532,Boyzone,274266,14,1998,1998-01-01,No Matter What
543,0.0648,0.473,310667,0.698,6BPDPcnbDMDf58srVzbfX9,0.231,6,0.136,-8.133,1,0.0349,168.817,4,0.21,Spice Girls,310666,59,1997,1997-01-01,Viva Forever
544,0.00608,0.74,284947,0.725,68UXr7MyuAyo9c9DzkMnTI,0.00268,1,0.0764,-6.869,1,0.0326,104.079,4,0.673,Jamiroquai,284946,37,2006,2006-11-06,Deeper Underground - Remastered
545,0.0183,0.772,295427,0.67,6vdt2BUd2yB9D74xMcQa4B,0.0,2,0.366,-6.846,1,0.0455,136.676,4,0.852,Another Level,295426,41,1998,1998-07-19,Freak Me
546,0.089,0.831,230573,0.963,6PJb8v5dvpy8tGqVWE9Ziv,8.11e-06,1,0.186,-4.557,0,0.0584,107.029,4,0.839,Billie Piper,230573,30,2005,2005-01-01,Because We Want To
547,0.343,0.467,240280,0.872,2I2VmhT5SKXbdJpQb0qA89,1.6e-05,3,0.384,-5.063,1,0.0539,125.922,4,0.373,"Baddiel, Skinner & Lightning Seeds",240280,44,1996,1996-01-01,Three Lions '98
548,0.101,0.701,172067,0.937,0SHmApKzT0EWhbFKBjsOex,9.61e-05,7,0.0674,-4.845,1,0.0299,108.993,4,0.923,B*Witched,172066,55,1998,1998-10-05,C'est la Vie
549,0.00651,0.763,177267,0.983,1ICgsR0aKlpQKkjf7y7y97,0.115,11,0.0611,-4.168,1,0.0484,125.039,4,0.793,The Tamperer,177266,41,2009,2009-07-26,Feel It (feat. Maya)
550,0.149,0.682,249200,0.738,7nnEIiUzTgXbXzqSN4Ann8,1.65e-06,8,0.0692,-9.849,1,0.0274,103.989,4,0.537,Aqua,249200,2,1997,1997-01-01,Turn Back Time
551,0.0452,0.717,301067,0.564,78M2x5ojbdTmUOpWrbijG3,0.000464,6,0.0897,-7.752,0,0.0551,85.996,4,0.728,All Saints,301066,43,1997,1997-01-01,Under the Bridge
552,0.494,0.668,221053,0.779,5lC1tKONEzfqDf3St3YduP,0.0,0,0.165,-5.447,1,0.0349,92.812,4,0.731,Boyzone,221053,36,2008,2008-01-01,All That I Need - Edit
553,0.00615,0.852,248573,0.966,6PYRmDxsODnCIOu7nngi9E,0.314,1,0.111,-6.179,1,0.0385,129.002,4,0.72,Run–D.M.C.,248573,47,2003,2003-10-28,It's Like That
554,0.511,0.591,378840,0.736,0YT8MKXuaRdhOnDG9Jm1Dv,0.00304,1,0.179,-7.722,1,0.0336,108.011,4,0.29,Madonna,378840,56,2009,2009-09-18,Frozen
555,0.388,0.829,247960,0.831,3Zh5cecN8TqelTN30SJUww,0.0,9,0.0796,-6.304,1,0.0356,110.074,4,0.923,Cornershop,247960,45,1997,1997-08-18,Brimful of Asha
556,0.703,0.421,280267,0.291,368tuOJxckGRWXcYXfJSxX,2.29e-06,4,0.174,-11.771,1,0.0318,99.168,1,0.0386,Céline Dion,280266,35,1996,1996-01-01,"My Heart Will Go On - Love Theme from ""Titanic"""
557,0.158,0.702,203200,0.922,2biWKOdQ3jXHJPTzk0ZMZD,0.000113,0,0.047,-6.479,0,0.0568,139.959,4,0.469,Aqua,203200,11,1997,1997-01-01,Doctor Jones - Original Version
558,0.0359,0.761,219120,0.639,47TqCCnEliDp8NRDyIQoQq,0.0,5,0.0945,-7.577,0,0.0539,164.088,4,0.922,Usher,219120,69,1997,1997-09-16,You Make Me Wanna...
559,0.00545,0.367,560040,0.837,2f07JplhHDD6HULBaTzmXI,0.00118,7,0.392,-3.432,1,0.041,82.071,4,0.405,Oasis,560040,51,1997,1997-08-21,All Around The World
560,0.559,0.738,387573,0.541,596XLiW6tohIgkcTMf4M6a,0.0,1,0.0492,-5.485,1,0.0311,134.187,4,0.309,All Saints,387573,50,2001,2001-10-05,Never Ever
561,0.484,0.333,271933,0.631,1RQnYh2xw2BPpnzQFbO5r5,0.0,2,0.332,-4.992,1,0.0461,80.14,4,0.342,Spice Girls,271933,56,1997,1997-01-01,Too Much
562,0.343,0.735,210200,0.587,66e2TRYYXe72Kj7iCBVkFC,0.000268,7,0.346,-7.548,1,0.0363,125.075,4,0.663,Teletubbies,210200,44,1998,1998-01-01,"Teletubbies Say ""Eh-Oh!"""
563,0.0167,0.81,197907,0.956,7atIHMnLUJ5ikdnosz1GwU,0.281,1,0.35,-5.753,0,0.0367,129.996,4,0.961,Aqua,197906,17,1997,1997-01-01,Barbie Girl
564,0.0105,0.556,173667,0.993,5qGwqO0lkbBXw4xNfzT7SF,0.0341,1,0.403,-5.067,1,0.0464,124.016,4,0.702,Spice Girls,173666,66,1997,1997-01-01,Spice Up Your Life
565,0.0516,0.475,239147,0.632,3hswKEW1guWZKsKZN8cFT4,5.47e-05,6,0.0801,-7.589,1,0.0263,143.31,4,0.506,Elton John,239146,3,2002,2002-01-01,Something About The Way You Look Tonight - Edit Version
566,0.229,0.44,305067,0.498,2KArbNRAnfGcnZ1gSYhVy5,0.0,0,0.173,-9.788,1,0.0264,77.368,4,0.157,The Verve,305066,15,1997,1997-09-29,The Drugs Don't Work
567,0.0961,0.801,227267,0.581,2FK7fxjzQEXD7Z32HSF0Hl,0.000296,5,0.0971,-8.491,0,0.0681,107.545,4,0.657,Will Smith,227266,64,1997,1997-10-03,Men In Black
568,7.22e-05,0.313,462493,0.874,2EBd9optBNJfQit0anTF8y,5.52e-05,4,0.1,-3.231,1,0.0425,80.066,4,0.236,Oasis,462493,47,1997,1997-08-21,D'You Know What I Mean?
569,0.111,0.833,306560,0.619,1yy2DlSDtEt90d54rPDPXz,2.13e-05,7,0.159,-5.595,1,0.0538,109.92,4,0.901,Diddy,306560,68,1997,1997-01-01,I'll Be Missing You (feat. Faith Evans & 112)
570,0.00456,0.692,238533,0.912,4PgPnzbAgjCQ2eA6YAWcUw,0.00273,9,0.0616,-7.733,1,0.0513,104.862,4,0.642,Hanson,238533,20,2007,2007-01-01,MMMBop - Single Version
571,0.468,0.627,216693,0.768,5CNtRWCtAfWivjpjr8QdR2,0.0,6,0.126,-7.775,1,0.0625,100.071,4,0.802,Eternal,216693,50,2002,2002-12-23,I Wanna Be the Only One (feat. Bebe Winans)
572,0.0613,0.689,270973,0.62,43ri1ntzxjZgXh6KxQGDE1,0.00219,7,0.103,-11.488,0,0.0491,134.297,4,0.596,Olive,270558,48,2003,2003-09-22,You're Not Alone
573,0.102,0.768,255760,0.654,687bTqKCkNj0jaziOlt73Z,1.92e-05,4,0.274,-9.288,1,0.0356,119.993,4,0.727,Gary Barlow,255760,31,1997,1997-05-22,Love Won't Wait (Radio Edit)
574,0.0135,0.807,253000,0.741,11lw4bWbmxWIETHitBU0Gc,0.0316,1,0.06,-4.472,1,0.083,108.989,4,0.558,Michael Jackson,253000,59,1997,1997-05-11,Blood on the Dance Floor
575,0.248,0.525,321093,0.439,1qCZWsYD9qDqEzFboaP83p,0.0,7,0.152,-7.581,1,0.0306,120.047,4,0.0441,R. Kelly,321093,6,1998,1998-01-01,I Believe I Can Fly
576,0.0183,0.501,203894,0.98,79aXw36mMHUFjScs7HjxWQ,0.461,10,0.152,-5.009,0,0.063,109.384,4,0.842,The Chemical Brothers,203893,0,2005,2005-02-07,Block Rockin' Beats - Radio Edit
577,0.345,0.615,304960,0.734,3dNv3OuX6ol9si6PZ9KSAh,0.543,8,0.0963,-9.328,1,0.0321,95.848,4,0.811,Spice Girls,304960,56,1996,1996-01-01,Mama
578,0.24,0.522,263000,0.707,5PsUB0ISfQxRLhF5DmI5Ks,2.04e-05,5,0.156,-7.113,0,0.0354,76.05,4,0.572,No Doubt,263000,26,1995,1995-10-10,Don't Speak
579,0.00088,0.579,320667,0.812,5N3me7GBB24a3vY5SwebrC,0.102,4,0.103,-9.673,0,0.0367,120.361,4,0.627,U2,320666,1,1997,1997-03-03,Discotheque
580,0.0809,0.776,277440,0.746,6TAWPydqd09uAF0is1mSnC,2.43e-06,1,0.296,-6.522,1,0.212,99.939,4,0.504,LL Cool J,277440,0,1995,1995-11-20,Ain't Nobody
581,0.0351,0.487,305147,0.648,0cXm3QqepHVzXKdm73sqkl,0.000195,0,0.266,-5.14,1,0.0278,89.571,4,0.703,Blur,305146,51,2000,2000-10-23,Beetlebum
582,0.033,0.815,259893,0.605,4ACxa9buEUnOdYEoPcnMpi,0.684,5,0.114,-9.118,0,0.0368,102.643,4,0.795,White Town,259893,62,1997,1997-02-24,Your Woman
583,0.00569,0.734,226480,0.978,5EzywbrUzjvLY3bmFdSLHo,0.0011,7,0.462,-4.303,1,0.0457,128.039,4,0.681,Tori Amos,226480,26,2015,2015-11-17,Professional Widow - Armand Van Helden's Star Trunk Mix; Radio Edit
584,0.326,0.646,241027,0.665,36AWdhZIGLUTkWpJDhe7va,1.97e-05,6,0.238,-7.878,1,0.0268,143.966,4,0.7,Spice Girls,241026,68,1996,1996-01-01,2 Become 1
585,0.278,0.415,254493,0.598,48BD0sso11KMP8nfDeH2E4,3.81e-05,1,0.362,-7.979,1,0.0355,82.936,4,0.0984,Boyzone,254493,35,2008,2008-01-01,A Different Beat
586,0.287,0.579,304160,0.455,0v69rTFGYMoo2O7uPdUHZr,0.0,1,0.0742,-6.363,1,0.0301,139.861,4,0.415,Peter Andre,304160,20,1997,1997-01-10,I Feel You
587,0.00994,0.682,334800,0.819,5FCyoZGaN6nRod1oNDJIWZ,0.881,9,0.0389,-6.116,1,0.0501,130.032,4,0.312,The Prodigy,334800,45,1997,1997-06-30,Breathe
588,0.299,0.724,201840,0.621,3Q7chp6MMGq6ma5awyOtRP,0.0,3,0.0948,-8.836,1,0.0239,98.963,4,0.749,Robson & Jerome,201840,32,1997,1997-11-17,What Becomes Of The Broken Hearted
589,0.0163,0.727,237933,0.675,1qXsLBY6TfX8xPVUBw36E7,3.67e-06,1,0.098,-6.273,1,0.0492,107.024,4,0.806,Spice Girls,236146,25,1996,1996-01-01,Say You'll Be There
590,0.184,0.47,243253,0.464,2zRTnkLPiXFs9HlSuWoTym,0.0,2,0.0935,-8.881,1,0.0266,163.777,4,0.168,Boyzone,243253,1,2003,2003-01-01,Words - Radio Edit
591,0.000829,0.445,329000,0.995,3Bjx94921MJ0DvjQQ9KVpK,0.12,6,0.35,-1.155,1,0.222,135.065,4,0.229,The Chemical Brothers,329000,37,1997,1997-01-01,Setting Sun
592,0.113,0.624,257187,0.826,3GpdNg7Krt9vjc6tgDoKe1,0.0,2,0.0938,-5.534,1,0.0287,110.372,4,0.526,Deep Blue Something,257186,69,1995,1995-01-01,Breakfast At Tiffany's
593,0.21,0.601,226987,0.422,3vZO25GdYuqFrR1kzZADnp,0.0,10,0.0839,-13.364,0,0.518,132.456,3,0.563,Fugees,226986,66,1996,1996-02-21,Ready or Not
594,0.00763,0.655,232546,0.834,1TgLnCXoR5SoDWuua0iDuy,9.79e-05,11,0.16,-8.337,0,0.0547,103.617,4,0.657,Peter Andre,232546,28,1997,1997-01-10,Flava
595,0.124,0.77,175640,0.856,0617NHwA68qwVQeRq62ZMQ,0.0,11,0.0759,-6.294,1,0.0317,110.043,4,0.881,Spice Girls,175640,37,2007,2007-01-01,Wannabe
596,0.868,0.584,290960,0.137,5f7Fxt92gU2yl0NLIotiQZ,0.00283,7,0.133,-16.267,1,0.0266,90.015,4,0.14,Gary Barlow,290960,45,1997,1997-05-22,Forever Love
