,Unnamed: 0,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist,duration,popularity,rd_year,release_date,track_name
394,394,0.39399999999999996,0.644,266360,0.609,4ZQJ6yxyn8SdUyo908E07a,0.8029999999999999,0,0.159,-7.654,1,0.0371,92.116,4,0.5670000000000001,Banda Ritmos de Sucre,266360,0,2016,2016-01-01,Danza Zara - Danzón
395,395,0.17600000000000002,0.7929999999999999,233520,0.485,2shYruXZLdNy4MlhV0opYU,3.74e-06,0,0.10099999999999999,-12.487,0,0.0423,107.03200000000001,4,0.534,Heisenberg & The Albuquerque Kingpins,233519,7,2014,2014-11-07,Eye of the Tiger
396,396,0.721,0.603,229419,0.242,2W2JxMgrinKjQnX3GsRb0f,0.0104,5,0.489,-21.933000000000003,0,0.12,77.01100000000001,4,0.0466,Water Sounds Music Zone,229419,2,2017,2017-01-30,Tranquil Waves & Seagulls
397,397,0.5870000000000001,0.633,369887,0.33399999999999996,5IzyYRgs1hAgmFtAUREaPG,0.816,2,0.2,-14.28,1,0.0326,110.038,3,0.0742,Ensemble Du Verre,369887,0,2011,2011-10-07,The True Grit
398,398,0.7440000000000001,0.42700000000000005,236748,0.815,19z6f2scgFSGuHu3De9KEA,0.456,0,0.159,-6.653,0,0.0572,120.08200000000001,4,0.693,Hasu,236747,0,2018,2018-11-01,Tumi Manus Naki Pori
399,399,0.099,0.6579999999999999,206947,0.496,14QDfZkCoqOkPFeveUSRCV,0.0,1,0.759,-12.087,0,0.299,133.189,4,0.37799999999999995,Waka Flocka Flame,206946,40,2019,2019-01-11,"All These Bitches (feat. DJ Whoo Kid, Future & Howard Stern)"
400,400,0.7240000000000001,0.442,388800,0.879,1JRXG4uhEeDzMzf65x0Eyf,0.8959999999999999,4,0.527,-10.795,1,0.0431,126.68299999999999,3,0.924,Societé Diab en Deuil,388800,3,2010,2010-03-01,Haiti Vodou: 13
401,401,0.547,0.7120000000000001,35640,0.175,3lcEUdBwgrmQFmuqZB6ikJ,0.0,2,0.204,-21.983,1,0.8959999999999999,131.107,3,0.805,Audio Media Digital Hörbücher,35640,0,2017,2017-09-06,Caput 14: Deutschland - Ein Wintermärchen - Teil 4
402,402,0.665,0.159,107000,0.385,7aOPKWuXExaeWo6egwTruZ,0.87,0,0.319,-17.9,1,0.0384,98.10799999999999,4,0.0443,Sleep Waves,107000,1,2019,2019-02-01,Sun Sea Sand And Spirit
403,403,0.871,0.475,265067,0.0464,0fFxnl3OHQsQgCYQtxbz7I,0.7559999999999999,4,0.121,-23.633000000000003,1,0.037000000000000005,117.73,4,0.0653,Travaglini Monti Quartet,265066,0,1994,1994-01-01,Garcia
404,404,0.782,0.289,125387,0.491,7BRQsxUGprJSr14wPtbXCE,0.0,7,0.113,-8.48,0,0.0381,167.18,4,0.322,Jimmy Nail,125386,11,2014,2014-12-15,The Last Ship - Finale
405,405,0.8109999999999999,0.693,117549,0.365,7gB6LuSSeXvc2Szj6l2dTN,0.0019199999999999998,0,0.0809,-11.623,1,0.0361,74.999,4,0.51,Kirsten Rossiter,117549,0,2017,2017-04-10,"Skitter, sterretjies, skitter"
406,406,0.39,0.615,270204,0.782,06qOleXxgBTWyWCf40mnsC,0.8909999999999999,2,0.379,-9.196,1,0.0358,97.99,4,0.38,Subaqueous,270204,4,2017,2017-11-08,The Delphic Veil
407,407,0.0778,0.733,321713,0.8390000000000001,4bdf3ET6DCEvnSHIZXOF1O,0.33799999999999997,8,0.0827,-7.271,1,0.0658,100.01100000000001,4,0.96,Betty Blue,321713,5,1994,1994-01-01,No More I Love You's - Redsoul Music Team Reggae Style
408,408,0.514,0.664,171110,0.7979999999999999,6M724cZB5Z2L11FLxRHR7W,0.0,5,0.127,-2.763,1,0.08199999999999999,110.07700000000001,4,0.6779999999999999,La Novedad Nortena,171109,21,2016,2016-08-31,Quien Te Crees
409,409,0.0413,0.581,285360,0.723,1NqNO1kI7CMiVcbyzekBQp,6.36e-06,11,0.0964,-5.707999999999999,1,0.265,124.944,4,0.655,Les Vrp,285360,8,2002,2002-01-01,Le Roi De La Route
410,410,0.145,0.6459999999999999,214715,0.192,3ekZDtRqrd9RtEQ39c86sX,0.0,11,0.48,-22.811999999999998,0,0.943,89.921,4,0.5529999999999999,Robin Hobb,214715,4,2007,2007-01-01,"Der Ring der Händler - Die Zauberschiff-Chroniken 1, Kapitel 161"
411,411,0.114,0.439,63500,0.40299999999999997,30jQUD3xPCsC1RXSnwecXa,0.93,7,0.125,-16.772000000000002,1,0.0374,120.052,4,0.447,Stuart Sweeney,63500,0,2018,2018-08-29,Soccer - Cinematic
412,412,0.981,0.39799999999999996,234533,0.0879,0iMLLKglIFyMKIZdEeZvdV,0.0,7,0.09300000000000001,-19.845,1,0.134,72.84899999999999,4,0.115,Carl Michael Bellman,234533,1,2012,2012-04-01,Fredmans epistlar: No. 72. Glimmande Nymf! (Glittering Nymph)
413,413,0.7859999999999999,0.604,245435,0.33799999999999997,3tcyXKXs4hDoOOQSR9xB9D,0.904,2,0.111,-18.289,0,0.0418,137.999,4,0.589,Stefano Fucili,245434,2,2018,2018-04-16,Mare d'Amore Jazz Essential
414,414,0.0069299999999999995,0.505,146200,0.977,0S6Q1TBTi2wYqYyZgEEIUQ,0.762,5,0.107,-4.276,0,0.0909,120.97399999999999,4,0.158,Dr. Ghost,146200,0,2017,2017-03-08,Language of the Unheard
415,415,0.195,0.878,271347,0.36200000000000004,15REu7pObmjerEgbkVtVqC,0.7659999999999999,0,0.319,-13.536,1,0.11599999999999999,119.98200000000001,4,0.9179999999999999,Dave Easley,271346,0,2011,2011-03-01,"Mystery Pose (feat. Tom Chute - drums, George Sanders - bongoes)"
416,416,0.00119,0.875,184003,0.595,3PZ9nD8iyV10sYBJoqMnfk,0.0,8,0.168,-4.202,1,0.17800000000000002,146.016,4,0.15,Giggs,184003,39,2017,2017-10-06,Moist Pussy
417,417,0.98,0.255,243038,0.0492,0AMZRbkpuXUvmtPbwRpaqF,0.9109999999999999,6,0.0748,-25.761,1,0.0368,79.306,4,0.237,Close to Nature Music Ensemble,243037,0,2018,2018-10-16,Soothing Wonders
418,418,0.0239,0.7879999999999999,516880,0.833,70btjwCLEYGbMqG06a7V3l,0.907,0,0.0903,-15.584000000000001,1,0.0693,134.869,4,0.478,Harry Mariani,516880,0,2007,2007-05-01,E-tales
419,419,0.365,0.23,266850,0.40700000000000003,2VQIuOzNQeRfxSBQdsmXEY,0.243,4,0.11,-11.838,0,0.0634,78.422,4,0.0603,Dellasollounge,266850,0,2018,2018-12-07,Encontrar Un Amor (feat. Gabriella Dever)
420,420,0.775,0.504,216573,0.408,5QGLxy6yuywGzTvoUWgysn,0.0588,5,0.0935,-11.79,1,0.0284,145.447,3,0.0778,Puscifer,216573,21,2013,2013-08-27,Oceans (Zac Rae Green Mussel Mix)
421,421,0.731,0.418,243933,0.41700000000000004,7ndByQbd4NGs9TOHr68TpO,0.268,0,0.342,-15.808,0,0.0626,123.156,4,0.0784,Roof Light,243933,0,2010,2010-06-14,Marrying Maidens Fair Of Willow
422,422,0.0718,0.5870000000000001,168893,0.43200000000000005,28sZV8baKvTSbpfGiOqvVY,6.46e-06,9,0.121,-13.032,1,0.027999999999999997,115.985,4,0.685,Butterfly Kids,168893,0,2008,2008-01-02,Michael Row Your Boat Ashore
423,423,0.013999999999999999,0.635,163640,0.7609999999999999,5xHy342rRBBpzyxJWQlEUt,0.0053,0,0.183,-12.067,0,0.0489,130.157,4,0.701,Egan,163640,12,2015,2015-11-03,Gau txori
424,424,0.828,0.556,216120,0.278,6kaxh3BBFUzNgWV0EWOVjU,2.05e-06,7,0.0877,-10.945,1,0.027999999999999997,139.85299999999998,4,0.317,Per & Kathrine Tveten,216120,2,2005,2005-06-20,Det Finns En Vei
425,425,0.992,0.606,39000,0.21899999999999997,172DMQEX3RpmkBiJheiswS,0.0583,11,0.775,-18.015,1,0.19899999999999998,113.848,4,0.585,Jacques Willis,39000,24,2018,2018-11-18,Fanfare
426,426,0.47200000000000003,0.584,236173,0.912,0uDH6WCtObrTiNrZvpvTKu,0.0,2,0.11,-3.87,1,0.0817,111.72399999999999,4,0.545,Surojit Chatterjee,236173,0,2015,2015-01-10,O Rani
427,427,0.433,0.6990000000000001,177900,0.33,31VArLmzsYpxztLXGsneVJ,0.0,2,0.14,-13.355,1,0.9520000000000001,103.824,1,0.508,Thomas Henry Huxley,177900,0,2018,2018-07-19,Chapter 42 - The Advance of Science in the Last Half-Century
428,428,0.0141,0.332,339002,0.6409999999999999,0Aw1VdIHXnAYZIwwwV9x3K,0.759,3,0.11,-8.967,0,0.0371,180.042,4,0.131,Mathieu & Florzinho,339002,0,2012,2012-11-16,Maha - Amba
429,429,0.37200000000000005,0.442,254547,0.584,1il2v4c9aGQlbqR4dFGKRJ,1.18e-05,0,0.115,-11.817,1,0.165,132.509,4,0.853,Golpe Malibú,254546,11,2017,2017-05-13,Abandono el Campo
430,430,0.287,0.8170000000000001,183400,0.326,67nYCsqtvcouF2y0X3J7ja,0.0209,2,0.122,-9.915,1,0.032,116.021,4,0.424,Do Not Forsake Me Oh My Darling,183400,0,2017,2017-09-29,Episode 12: Do Not Forsake Me Oh My Darling
431,431,0.16399999999999998,0.0,68753,0.00234,6cdbT5Mdpc6eYH5fkLv7Tq,0.698,0,0.138,-16.706,1,0.0,0.0,0,0.0,Hintergrundgeräusche,68753,0,2016,2016-05-18,Aufzug Fans - Elevator Fans
432,432,0.38,0.8009999999999999,351326,0.98,6rHIUctgkwWGpWOGM3Ua7p,0.00488,8,0.217,-4.047,0,0.0872,120.7,4,0.741,Saira Naseem,351325,0,2002,2002-01-01,Bole Thaiyan Thaiyan
433,433,0.904,0.58,87254,0.0647,5BjOums8USaFRvbXBvMZwa,0.0,2,0.271,-31.557,1,0.273,130.754,5,0.536,Miloš Karadaglić,87253,6,2016,2016-01-07,"About ""While My Guitar Gently Weeps"" - Commentary"
434,434,0.9570000000000001,0.449,103533,0.28,5Hl1aJ7xlQ4EAUr2XhxGFT,0.0855,7,0.12300000000000001,-20.437,0,0.0452,135.911,4,0.43200000000000005,George Lloyd,103533,0,1994,1994-01-01,Lloyd: John Socman
435,435,0.915,0.258,115347,0.142,30fZhmYX8UJa17KpPChDJM,0.895,7,0.115,-19.776,1,0.0352,71.07300000000001,3,0.0363,Seán Ó Riada,115346,1,2011,2011-12-02,"O RIADA: Mise Éire (Orchestral Suite), Howth Landing (Roisín Dubh/ Druim Fhionn Donn Dílis)"
436,436,0.993,0.518,107160,0.22699999999999998,710OutZHUU7X1Um1WCkqwG,0.0,0,0.0955,-21.232,1,0.0519,119.54299999999999,4,0.35200000000000004,Josquin des Prez,107160,2,2010,2010-01-15,Des Prez: El grillo e buon cantore (Frottola)
437,437,0.00299,0.8170000000000001,203546,0.617,4gSyMzOf26QTl1zwJUITG6,0.0,4,0.312,-14.385,1,0.132,133.023,4,0.809,Mr.Goodstuff,203546,0,2011,2011-06-16,Keep The Stove Running
438,438,0.00288,0.7829999999999999,380552,0.978,4vxwcy65OetlACpxZo7mI6,0.9470000000000001,11,0.22699999999999998,-5.284,0,0.0525,126.979,4,0.652,Marvy & Max,380064,0,2010,2010-05-25,Coloured Light
439,439,0.0709,0.43,191733,0.9420000000000001,2rObT05oR8VLpd43sgURiM,0.0,1,0.355,-4.113,0,0.0784,178.011,4,0.6559999999999999,C21,191733,32,2002,2002-11-15,She Cries
440,440,4.4e-05,0.488,214398,0.988,4bgoyg3nmshkfGVMt7VAGF,4.8200000000000006e-05,10,0.316,-3.96,0,0.20800000000000002,101.995,4,0.2,Rise to Fall,214398,18,2018,2018-09-30,Zero Hour
441,441,0.21100000000000002,0.6940000000000001,305253,0.218,1LNfopYKkb6J6qXxTd1I4E,0.94,1,0.111,-22.235,1,0.0361,132.99200000000002,4,0.0513,Jr Sonic,305253,0,2015,2015-01-01,Furnace Rock
442,442,0.643,0.617,182032,0.13,6j1v0YrHZJCNGBGCN1P2XG,1.77e-06,6,0.168,-23.659000000000002,0,0.958,180.44400000000002,3,0.467,Sir Arthur Conan Doyle,182031,0,2012,2012-07-05,"Exploits of Brigadier Gerard, Chapter 25"
443,443,0.0050100000000000006,0.767,258455,0.602,7s2VWDEgGxn9lntWbQeAlp,0.915,7,0.0681,-9.104,1,0.0505,122.98700000000001,4,0.381,Ricardo Manuel,258455,0,2011,2011-01-01,A Night in Locarno - Original Mix
444,444,0.114,0.397,599261,0.976,2c4a6EiY4nkQzh53CbsKMk,0.914,0,0.11199999999999999,-6.848,1,0.0473,100.65100000000001,4,0.664,Groupe El Layali,599260,0,2015,2015-09-23,"Enchainement spécial fêtes, Pt. 4"
445,445,0.991,0.0834,286600,0.040999999999999995,3abTTnNbWvuD0A0xc5hKWu,0.23600000000000002,0,0.0956,-30.973000000000003,1,0.0462,73.827,4,0.0389,Sergei Rachmaninoff,286600,13,2017,2017-07-21,"All-Night Vigil, Op. 37: No. 2, Praise the Lord, O My Soul"
446,446,0.00391,0.423,462200,0.7240000000000001,6FVfwvYmzYzVNBzKcDaIqQ,0.0022600000000000003,7,0.81,-7.132999999999999,1,0.0375,138.52,4,0.444,Rich Robinson,462200,34,2016,2016-03-18,Oh! Sweet Nuthin’ - Live
447,447,0.89,0.693,290533,0.243,6SLeTgCXRjeAkoWoKIXH9k,7.51e-06,9,0.221,-12.645,1,0.0325,113.839,3,0.32799999999999996,Kathy Mattea,290533,2,2003,2003-01-01,Straw Against The Chill
448,448,0.0316,0.705,225240,0.703,2TOEZ7s5Ahj0MKAaJ5X370,0.0,2,0.0318,-6.814,1,0.204,80.013,4,0.544,Yassir,225240,6,2008,2008-10-31,Hart aber wahr
449,449,0.633,0.7240000000000001,66862,0.28300000000000003,6JZGR0ah4udB9CVY13AViS,0.0,0,0.14,-10.870999999999999,0,0.0947,127.78299999999999,4,0.742,Katrina Holland,66862,0,2018,2018-08-01,"Asian Geography: Middle East, Arabian Peninsula"
450,450,0.209,0.313,147081,0.747,6PGI1uo9AclUSPf6PDmlon,0.0,10,0.0995,-6.587000000000001,0,0.36,92.321,5,0.439,SpaazzTheWriter,147080,15,2019,2019-01-23,Get Paid
451,451,0.815,0.552,245560,0.387,43LlOY1yzqQ3apmeB2QtqH,0.0242,5,0.0867,-10.304,0,0.0344,137.528,4,0.515,Takao Iwaki,245560,0,2010,2010-03-01,Gaslight
452,452,0.0,0.0,180000,1.82e-05,72SvJin3KXxZ17M5zrwy6U,0.0,9,0.0,-26.767,0,0.0,0.0,0,0.0,Soothing Sine,180000,0,2018,2018-05-24,Increasing Intervals
453,453,0.000769,0.44799999999999995,174120,0.86,1ybHSpPtjThc64mVTiJOqd,0.0,2,0.27899999999999997,-5.9639999999999995,1,0.0384,130.006,4,0.6809999999999999,Captain Wilberforce,174120,0,2008,2008-01-01,"Confetti, Champagne And Roses"
454,454,0.157,0.8079999999999999,178755,0.634,6GUUz8fF8msBNybZrY4gfr,0.0,5,0.268,-5.994,0,0.29,137.06,4,0.462,DaviskiL,178755,0,2017,2017-12-08,100 Milli
455,455,0.0,0.0,96000,0.993,28VUybksdurxCheLZNIDLg,0.973,2,0.0941,-5.2589999999999995,1,0.0,0.0,0,0.0,Zumstein,96000,0,2018,2018-06-15,Zumstein Signature Kicks - Long 11
456,456,0.856,0.32899999999999996,152288,0.136,3IusZKbScwkM0i4YMa5tcd,0.965,2,0.11199999999999999,-41.25,1,0.0448,66.732,3,0.0798,Sieteleguas Ediciones,152288,0,2016,2016-07-01,Escondida en la Cueva
457,457,0.0227,0.8079999999999999,377705,0.752,1ka9IBjdc2Vk0Bpn3vrTX7,0.9229999999999999,11,0.14,-10.546,0,0.0548,122.005,4,0.153,Dallomo,377704,0,2013,2013-01-01,Flavia
458,458,0.00373,0.775,200385,0.878,0cGYQNOthGndcRscI9BWV5,0.0498,5,0.21,-4.293,1,0.0751,123.97399999999999,4,0.632,Dj Sava,200385,22,2017,2017-05-22,I Loved You - Denis First Radio Edit
459,459,0.0116,0.605,219375,0.988,2YA4kCqniRBYdya2yzkK8M,0.000976,9,0.9490000000000001,-0.354,0,0.244,128.05200000000002,4,0.249,DJ Chris Parker,219375,0,2016,2016-11-11,Typhoon - Club Remix
460,460,0.8079999999999999,0.541,423933,0.599,4OpgSAdomoTUrgCE12csGf,1.27e-06,4,0.163,-5.76,0,0.0396,137.92600000000002,4,0.763,Shashi Lata Virk,423933,0,2016,2016-07-22,Assi Tutte Hoye Dil
461,461,6.49e-06,0.436,203440,0.9620000000000001,7ItfR3byFHU4zQDjMes4zV,0.00535,7,0.342,-7.781000000000001,1,0.0877,139.515,4,0.45799999999999996,Kreyson,203440,4,1996,1996-01-01,Dej Nám Sílu Žít
462,462,0.36200000000000004,0.41200000000000003,240850,0.555,5PWgwQrOAg1ck1hse6QACY,0.0,1,0.0993,-8.408999999999999,0,0.42,86.73,5,0.473,Nellz Gc,240850,0,2015,2015-07-11,Paradise (Let's Get Away) [feat. Dacia Monet & Atc Byrd]
463,463,0.823,0.5820000000000001,115947,0.317,5fOX6pLjrmN3adBGYj3Fqc,0.0,9,0.10300000000000001,-12.955,1,0.0319,119.97,3,0.733,La Pataqueta,115946,2,2008,2008-05-26,Caterina N'Ha Vegudes
464,464,9.71e-05,0.536,217680,0.8909999999999999,056lxR8hUWJjVFlXaHYEyi,0.95,9,0.39299999999999996,-6.747999999999999,1,0.0385,124.97200000000001,4,0.345,Gloom Influx,217680,2,2018,2018-06-20,Injustice
465,465,0.0007769999999999999,0.6509999999999999,202440,0.852,0d67x4XQSGvG7XAOgnTj5B,0.91,2,0.109,-7.242000000000001,1,0.0381,102.025,4,0.358,Dance Enforcement Authority,202440,0,2003,2003-12-19,SMS March
466,466,0.8859999999999999,0.72,142800,0.16699999999999998,2IiO6WtEKal1fbR2N9v3j2,0.0,7,0.11900000000000001,-12.572000000000001,0,0.925,128.16,4,0.45299999999999996,H.G. Wells,142800,0,2018,2018-10-17,Chapter 94 - The Island of Dr Moreau
467,467,1.36e-05,0.23600000000000002,359159,0.941,5Qk4FFeJnuJq1GJXBuM7yT,0.23399999999999999,7,0.319,-6.652,1,0.196,86.417,1,0.16699999999999998,Level 80,359158,4,2018,2018-12-21,(Ex)Haustion
468,468,0.01,0.514,360134,0.716,7r0Z1GqxphO3a45WMDLXhR,0.862,2,0.228,-11.595,0,0.0268,145.813,4,0.87,The Karaoke Channel,360134,0,2011,2011-12-09,Sultans of Swing (In the Style of Dire Straits) [Karaoke Version]
469,469,0.93,0.43799999999999994,229933,0.5820000000000001,7H1KljnMfvYZ7gwzG3lwVF,0.8390000000000001,5,0.0959,-17.354,1,0.0449,120.883,4,0.265,Darrol Barry,229933,1,2011,2011-01-01,Celtic Fever
470,470,0.591,0.716,297822,0.19,2LYyG8ygZePeM8jFg8WvfA,0.0,1,0.275,-17.664,1,0.9520000000000001,129.067,3,0.262,The Tiny Boppers,297822,0,2012,2012-10-05,Little Red Riding Hood - Story
471,471,0.76,0.6,215982,0.528,52kB82YLswyHS6DVm8m8NA,0.594,1,0.159,-14.853,0,0.0587,91.911,4,0.38299999999999995,Where I Stand,215981,0,2018,2018-11-18,Necklace
472,472,0.284,0.451,250345,0.8490000000000001,2qzUwWWKDSTLYzUErqldZA,0.0,11,0.344,-5.77,0,0.35,140.251,4,0.231,Lawrynce Phoenix,250344,0,2017,2017-12-28,Timeless Turmoil (feat. Yatta The Blacksmith)
473,473,0.598,0.615,217320,0.405,1aASMSLcmkBDz8vdxJLGM4,0.313,7,0.11599999999999999,-10.703,0,0.034,121.223,4,0.266,Horst Jankowski,217320,5,2006,2006-01-01,A Man And A Woman
474,474,0.000129,0.809,548160,0.956,6GpyJ7SIOdJNNEttGPjbVJ,0.941,7,0.132,-14.63,1,0.0457,125.006,4,0.161,"Alex Flatner, Oliver Klein",548160,0,2010,2010-12-03,Outlandos - Santos Provocation Remix
475,475,4.54e-05,0.233,198375,0.966,5USZG8quYS6qIDnOnLGyhV,9.12e-06,9,0.19699999999999998,-4.46,1,0.0857,94.719,4,0.341,Loudness War,198375,0,2015,2015-05-26,Pink and Purple Periwinkle
476,476,0.846,0.721,212663,0.39399999999999996,5VAbVXNHcSCaVFKxnETDZ2,6.82e-06,4,0.0988,-11.767999999999999,1,0.0464,73.98899999999999,4,0.511,John T. Wurzer,212662,0,2018,2018-12-31,Cliff Walk
477,477,0.937,0.317,262000,0.264,2nC7sW1clIqOxZ48DcKrTg,0.875,5,0.188,-14.030999999999999,1,0.042,90.625,4,0.0716,Funguypiano,262000,28,2018,2018-11-06,Way Back Home
478,478,0.636,0.324,292200,0.523,5KmpJC0UuRnnbVd5T9jNYZ,0.004370000000000001,0,0.257,-18.997,0,0.055999999999999994,109.01899999999999,4,0.35100000000000003,FurAngKa,292200,0,2007,2007-01-01,Stone Circle (Lough Ger)
479,479,0.9470000000000001,0.335,435383,0.354,6AGmpoP0s1B2KwScegphVa,0.00027,5,0.085,-9.116,1,0.0306,92.249,4,0.0396,Torgeir Waldemar,435382,27,2014,2014-10-03,Across the River
480,480,0.000128,0.425,164444,0.741,4FaBScf15I3sIXo9OHP9eU,0.665,7,0.0825,-7.268,0,0.0341,174.3,4,0.6659999999999999,Ameritz Top Tracks,164443,0,2012,2012-05-01,Jim Dandy (In the Style of Black Oak Arkansas) [Karaoke Version]
481,481,0.991,0.479,131501,0.0857,5mkBuwcOYghZCaP9jktSJd,0.861,0,0.11,-21.601999999999997,1,0.0625,125.177,4,0.23,Joseph and Michelle O'Halloran,131501,14,2015,2015-10-06,Flakes of Memory
482,482,0.892,0.624,221703,0.254,6Tov9PDIHZFAkWELqnAfuo,0.0,1,0.251,-16.959,1,0.958,80.007,3,0.665,Val McDermid,221703,26,2018,2018-09-03,"Rachgier - Ein Fall für Carol Jordan und Tony Hill, Kapitel 222"
483,483,0.805,0.623,242080,0.461,2KUxodZIYSngPRXG1bJ59c,0.0,8,0.11,-9.37,0,0.442,82.992,3,0.59,Juan Miguel Severo,242080,25,2018,2018-06-15,Ang Kalungkutan Ay Suwail Na Bisita (Pasintabi Kay Jerry Gracio) - Spoken Word
484,484,0.00013000000000000002,0.436,271459,0.841,2uDkLmX7J39juyLAho4z1s,0.856,0,0.0962,-5.029,1,0.212,174.005,4,0.272,Medika,271458,1,2018,2018-09-19,Artillery
485,485,0.528,0.71,254627,0.332,30UIkDp82w7uJ5Ez36uPIK,0.0,9,0.6679999999999999,-9.542,0,0.265,118.869,4,0.645,Udo Lindenberg,254626,20,2008,2008-03-28,Chubby Checker - feat. Helge Schneider
486,486,0.0006519999999999999,0.364,208013,0.82,6MaUXgjavDrcF0BtOzYlkP,3.68e-06,0,0.0912,-5.997000000000001,1,0.0477,112.613,4,0.479,Stumble,208013,0,2006,2006-03-23,Stumble - Hand on Heart
487,487,0.517,0.672,158893,0.564,39tmvXFYOmffqrNUoLxZNi,6.05e-06,7,0.0935,-10.657,1,0.0736,145.933,4,0.915,Lynn Anderson,158893,0,2010,2010-04-09,How Can I Unlove You
488,488,0.9840000000000001,0.33899999999999997,186454,0.345,0adqpGxZtK7X6whmO3tHug,0.00465,7,0.424,-5.212999999999999,1,0.0332,101.85,4,0.23199999999999998,Peter Dawson,186453,0,2014,2014-06-13,Shipmates O'Mine (Digitally Remastered)
489,489,0.17,0.33799999999999997,222667,0.787,3Ei0UYRsXvzfV0gj4BJijc,0.0,6,0.508,-8.532,0,0.0492,159.969,4,0.255,Victory Fellowship Worship Band,222666,13,2009,2009-01-01,I Can't Stop Praising His Name
490,490,0.583,0.872,208422,0.742,0A3MiPFz4YRqrfYRMBLrde,0.0,0,0.0792,-4.355,1,0.312,130.049,4,0.9420000000000001,Bonde Do Canguru,208422,1,2018,2018-08-24,Brisa Gostosa
491,491,0.00073,0.7490000000000001,451875,0.872,2OOPu2BqXdaT82LkYtPD6w,0.5539999999999999,11,0.8320000000000001,-5.461,0,0.127,128.0,4,0.18100000000000002,I-BIZ,451875,0,2017,2017-01-29,Scandalous - Original Mix
492,492,0.736,0.614,202573,0.308,1WLTzgu4pulSMjGjinApyd,1.9699999999999998e-05,8,0.11,-9.262,1,0.0273,105.946,4,0.415,Susie Arioli,202573,44,2012,2012-08-28,Un Jour De Différence
493,493,0.6890000000000001,0.61,228072,0.228,4grA8U4iaOPkfsBC8gD7sH,0.0,11,0.14,-11.807,1,0.0307,83.08200000000001,4,0.225,Luke Bodine,228072,2,2017,2017-04-21,24 Floors
494,494,0.115,0.546,164200,0.812,610Yg24WLxaaB5eIHZYalh,0.00197,5,0.0701,-9.375,1,0.0422,150.14600000000002,4,0.973,The Birthday Bunch,164200,0,2009,2009-09-14,Hokey Cokey
495,495,0.0423,0.7509999999999999,379880,0.39,1UK48Uqmfajw3SV3qfK6Sd,3.16e-06,10,0.0496,-12.5,0,0.0685,80.248,4,0.784,The Minister Of Soundalikes,379880,0,2012,2012-06-11,Lovers Rock [j.a. Style] (In the Style of Freddie Mcgregor) [Karaoke Tribute]
496,496,0.268,0.0724,179323,0.9990000000000001,0H3orA59hdAT6F1NnnnUkj,0.861,1,0.924,-14.107999999999999,0,0.078,81.06,3,1e-05,Outside Broadcast Recordings,179323,0,2018,2018-03-21,Phasor Rain
497,497,0.221,0.358,342355,0.534,2mqqvBVQQIxqk0ojRhfJAv,0.17800000000000002,7,0.10300000000000001,-8.25,1,0.0397,164.011,4,0.126,Camikaze,342355,36,2016,2016-10-10,Cold Clockwork feat. Duchess
498,498,4.01e-05,0.455,180880,0.919,0LxboZ48XSQhOrMXmhZndE,0.7829999999999999,6,0.49200000000000005,-6.7620000000000005,1,0.0557,103.90899999999999,4,0.46799999999999997,深澤 秀行,180880,13,2014,2014-10-01,Theme of Rolento -USFIV Arrange-
499,499,0.129,0.845,301721,0.835,75ItBl3UWXmc6ehfVIillw,0.0,4,0.0552,-3.8139999999999996,0,0.24100000000000002,116.927,4,0.6,Eminem,301721,41,2013,2013-11-05,Rhyme Or Reason
500,500,0.151,0.365,26703,0.987,5JAhyeXYuskbS2OUolZxt0,0.843,2,0.679,-20.979,1,0.0524,83.064,4,1e-05,Sound Ideas,26702,0,2014,2014-02-15,"Small Vintage Keystone 8mm Film Projector Circa 1960 Starts, Rewinds, Film Runs off End of Reel & Stops"
501,501,0.0509,0.43799999999999994,285973,0.389,3KTbaws0CjlpGsqCgSx2aU,6.87e-05,0,0.24600000000000002,-6.565,1,0.026000000000000002,72.109,4,0.175,Cassie Taylor / Dani Wilde / Samantha Fish,285973,16,2011,2011-01-31,Come On Home
502,502,0.354,0.67,264240,0.54,58fdzVYnMdsD4dNYF3P8pF,1.04e-06,5,0.18,-7.234,1,0.0263,97.209,4,0.43700000000000006,Gentlemen Jims Cd,264240,19,2006,2006-07-05,It's Hard To Kiss The Lips At Night That Chew Your Ass Out All D
503,503,0.579,0.503,251373,0.581,7FqDLD2f3VFdCYPCFpNvYq,0.0,5,0.139,-4.648,1,0.0258,140.15,4,0.25,Sheryl Crow,251373,50,2005,2005-09-27,Always On Your Side
504,504,0.81,0.596,238467,0.289,1rv2PM0mhSqGAktujxK9x3,0.0,4,0.0999,-12.674000000000001,0,0.0415,112.535,3,0.254,The Brian Setzer Orchestra,238466,10,1996,1996-01-01,Sammy Davis City
505,505,0.0256,0.774,273360,0.7509999999999999,4j7iZrhGmCrncv9g5JQEJE,0.0,7,0.086,-7.2,1,0.335,91.99700000000001,4,0.513,DarkRoom Familia,273360,0,2005,2005-02-15,Felony Consequences
506,506,0.6940000000000001,0.304,284053,0.501,1QQMTGPRgc5ctK5krCrJUt,0.0,0,0.332,-5.17,1,0.0342,187.735,4,0.131,Voz da Verdade,284053,9,2004,2004-01-01,Vale Da Paz
